key,sweep,controller,t,theta_deg,finger_normal_N,finger_tangential_N,table_normal_N,table_slip_mm,finger_slide_mm
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2045,5.91872392887773,10.088884240392561,2.3470206485108247,13.170842058412365,0.005053996633398727,0.09098891686685219
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2085,6.038497240000719,10.095495603083416,2.3453194410338405,13.179914907944186,0.005109864223168392,0.09234498346385984
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2125,6.15827286188462,10.10211700625476,2.343614957675187,13.188942521031954,0.005164082541801729,0.09370008281725016
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2165,6.278050797264241,10.108748362322794,2.341907206881876,13.197924686253895,0.005216649096473347,0.09505421307446402
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2205,6.397831048827974,10.11538958349663,2.3401961970508385,13.206861192130308,0.005267561400144893,0.09640737238878809
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2245,6.517613619222936,10.122040581780452,2.33848193651091,13.215751827114735,0.005316816971627503,0.09775955891895544
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2285,6.637398511057649,10.128701268974874,2.336764433530545,13.224596379605476,0.005364413335651186,0.09911077082872453
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2325,6.757185726902696,10.135371556676494,2.335043696333276,13.233394637964823,0.005410348022913403,0.10046100628659274
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2365,6.876975269290214,10.1420513562793,2.333319733110588,13.24214639053298,0.005454618570203962,0.10181026346566958
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2405,6.996767140713022,10.148740578974511,2.3315925520299716,13.25085142564199,0.005497222520516043,0.10315854054365117
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2445,7.1165613436238955,10.155439135752935,2.329862161236132,13.259509531621983,0.005538157423018442,0.10450583570285457
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2485,7.236357880435101,10.16214693740641,2.3281285688512328,13.26812049680645,0.005577420833208224,0.10585214713024281
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2525,7.35615675351814,10.168863894530096,2.3263917829731757,13.276684109540948,0.0056150103129939954,0.1071974730174425
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2565,7.475957965203661,10.175589917524018,2.3246518116738195,13.285200158186253,0.005650923430765287,0.10854181156074837
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2605,7.595761517781443,10.182324916595334,2.322908662998281,13.293668431126012,0.005685157761406434,0.109885160961108
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2645,7.715567413500308,10.18906880176027,2.3211623449649297,13.302088716772534,0.005717710886525562,0.11122751942409911
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2685,7.835375654568075,10.195821482845075,2.319412865564741,13.310460803573466,0.0057485803943505,0.11256888515991853
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2725,7.955186243151439,10.20258286948917,2.3176602327626203,13.318784480020614,0.005777763879971642,0.11390925638335096
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2765,8.074999181375832,10.2093528711451,2.3159044544962066,13.327059534651786,0.005805258945279501,0.11524863131376549
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2805,8.19481447132532,10.216131397083327,2.314145538677764,13.335285756067144,0.0058310631991451145,0.11658700817509136
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2845,8.314632115042441,10.222918356390641,2.3123834931927565,13.34346293292442,0.005855174257503315,0.11792438519580518
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2885,8.434452114528098,10.2297136579746,2.3106183259008275,13.35159085395551,0.005877589743366607,0.11926076060892295
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2925,8.55427447174145,10.236517210565223,2.3088500446353892,13.359669307970055,0.005898307286922311,0.12059613265198184
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.2965,8.674099188599785,10.243328922714605,2.307078657203752,13.367698083859823,0.005917324525650525,0.12193049956702408
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3005,8.793926266978383,10.25014870280193,2.3053041713873497,13.375676970608614,0.005934639104379635,0.12326385960058461
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3045,8.913755708710433,10.25697645903373,2.30352659494154,13.383605757299735,0.005950248675348768,0.12459621100367732
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3085,9.033587515586877,10.263812099445461,2.3017459355961947,13.391484233121144,0.005964150898332687,0.1259275520317772
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3125,9.15342168935632,10.270655531904984,2.2999622010549228,13.399312187372695,0.0059763434406695515,0.12725788094481227
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3165,9.273258231724911,10.277506664113085,2.2981753989957703,13.407089409474175,0.005986823977392752,0.12858719600714383
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3205,9.393097144356222,10.284365403606364,2.2963855370710173,13.414815688971004,0.005995590191244793,0.12991549548755332
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3245,9.512938428871136,10.291231657758777,2.294592622908359,13.422490815547375,0.0060026397728576986,0.1312427776592271
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3285,9.63278208684773,10.298105333783845,2.2927966641080366,13.43011457901817,0.006007970420704445,0.13256904079974946
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3325,9.752628119821164,10.304986338736708,2.29099766824716,13.437686769357644,0.006011579841300185,0.1338942831910741
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3365,9.872476529283562,10.311874579516104,2.2891956428756655,13.445207176685367,0.00601346574920919,0.1352185031195256
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3405,9.992327316683909,10.318769962866025,2.2873905955194673,13.452675591290202,0.006013625867141992,0.13654169887577497
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3445,10.112180483427927,10.325672395379241,2.285582533678587,13.460091803625502,0.0060120579261011,0.13786386875483045
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3485,10.232036030877978,10.33258178349692,2.28377146482843,13.467455604324613,0.006008759665304675,0.13918501105602307
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3525,10.351893960352953,10.339498033513037,2.281957396419246,13.474766784203382,0.006003728832415511,0.1405051240829888
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3565,10.471754273128145,10.346421051575073,2.280140335876661,13.482025134268397,0.005996963183575732,0.14182420614365987
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3605,10.591616970435147,10.353350743687233,2.2783202906012967,13.489230445725557,0.005988460483462299,0.14314225555024698
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3645,10.711482053461753,10.360287015711235,2.2764972679688333,13.496382509984134,0.005978218505398036,0.14445927061923072
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3685,10.83134952335184,10.367229773369248,2.274671275331214,13.503481118670088,0.005966235031421019,0.14577524967134017
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3725,10.951219381205277,10.37417892224632,2.2728423200151897,13.51052606362581,0.005952507852333144,0.1470901910315465
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3765,11.071091628077783,10.381134367791773,2.2710104093235546,13.517517136923868,0.005937034767873606,0.14840409302904464
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3805,11.190966264980869,10.38809601532179,2.2691755505345688,13.524454130869138,0.005919813586684197,0.14971695399724286
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3845,11.310843292881698,10.395063770021913,2.267337750902236,13.531336838009455,0.00590084212645503,0.15102877227374858
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3885,11.430722712702993,10.402037536948551,2.2654970176572453,13.538165051144723,0.005880118214007801,0.1523395462003503
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3925,11.550604525322933,10.409017221031291,2.263653358005801,13.544938563329074,0.0058576396853374235,0.1536492741230112
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.3965,11.670488731575047,10.41600272707602,2.261806779130358,13.551657167879918,0.005833404385750807,0.15495795439185223
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4005,11.790375332248113,10.42299395976617,2.259957288189481,13.558320658387238,0.005807410169866856,0.15626558536114163
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4045,11.910264328086056,10.429990823664642,2.2581048923189924,13.564928828722692,0.005779654901796882,0.15757216538927443
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4085,12.030155719787865,10.436993223217444,2.2562495986305056,13.571481473040961,0.005750136455109911,0.15887769283876996
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4125,12.150049508007461,10.444001062754928,2.2543914142126886,13.577978385791535,0.005718852713068601,0.16018216607624705
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4165,12.269945693353625,10.451014246494807,2.252530346130704,13.584419361725974,0.0056858015684765895,0.1614855834724266
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4205,12.389844276389875,10.458032678542924,2.2506664014269946,13.590804195902656,0.005650980924032378,0.16278794340209868
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4245,12.50974525763441,10.465056262897159,2.248799587120988,13.597132683698174,0.005614388692190553,0.1640892442441283
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4285,12.629648637559969,10.472084903449382,2.246929910209604,13.603404620812356,0.005576022795356073,0.16538948438142972
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4325,12.749554416593748,10.479118503987342,2.2450573776664027,13.60961980327478,0.005535881165925904,0.16668866220096337
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4365,12.869462595117321,10.486156968197307,2.2431819964431634,13.615778027455331,0.005493961746379228,0.16798677609371432
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4405,12.989373173466543,10.49320019966607,2.241303773468899,13.621879090068672,0.00545026248937458,0.16928382445468673
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4445,13.10928615193143,10.50024810188333,2.239422715650584,13.627922788184282,0.005404781357770672,0.1705798056828878
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4485,13.229201530756104,10.507300578245003,2.2375388298729724,13.63390891923064,0.005357516324779044,0.1718747181813164
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4525,13.349119310138681,10.514357532054635,2.2356521229993156,13.639837281009335,0.005308465373984883,0.1731685603569501
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4565,13.469039490231172,10.521418866525213,2.23376260187023,13.645707671691284,0.005257626499451107,0.17446133062073327
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4605,13.588962071139397,10.528484484783437,2.2318702733058084,13.65151988983757,0.005204997705864078,0.17575302738756596
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4645,13.708887052922941,10.53555428987047,2.2299751441039053,13.65727373439745,0.00515057700845728,0.1770436490762922
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4685,13.828814435594992,10.542628184745091,2.228077221040925,13.66296900471777,0.005094362433240296,0.17833319410968482
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4725,13.948744219122318,10.549706072285833,2.226176510872914,13.668605500554644,0.005036352016977996,0.1796216609144352
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4765,14.068676403425137,10.556787855293704,2.2242730203341177,13.674183022075974,0.004976543807343192,0.18090904792114443
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4805,14.188610988377041,10.563873436494749,2.2223667561388467,13.679701369873843,0.004914935862986025,0.18219535356430447
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4845,14.308547973804925,10.570962718541452,2.220457724979417,13.685160344963652,0.004851526253520089,0.18348057628229728
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4885,14.42848735948891,10.578055604016983,2.218545933529525,13.690559748806198,0.004786313059758351,0.18476471451736962
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4925,14.54842914516224,10.585151995435444,2.21663138844066,13.695899383297476,0.004719294373616012,0.18604776671563694
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.4965,14.668373330511189,10.59225179524737,2.2147140963450878,13.7011790507898,0.004650468298353361,0.18732973132705785
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5005,14.788319915175043,10.599354905839025,2.2127940638553545,13.70639855409636,0.004579832948527207,0.1886106068054324
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5045,14.908268898745943,10.606461229536565,2.210871297563576,13.711557696493296,0.0045073864501574135,0.18989039160838625
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5085,15.028220280768853,10.613570668609048,2.2089458040424548,13.716656281733679,0.00443312694075465,0.1911690841973619
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5125,15.148174060741455,10.620683125269592,2.2070175898456936,13.721694114053342,0.004357052569438358,0.1924466830376037
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5165,15.26813023811411,10.627798501679305,2.2050866615065847,13.726670998173942,0.004279161496943684,0.1937231865981573
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5205,15.388088812289752,10.634916699948148,2.203153025541005,13.731586739321216,0.00419945189578802,0.19499859335184244
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5245,15.508049782623797,10.642037622139592,2.2012166884451627,13.736441143221992,0.00411792195031957,0.1962729017752562
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5285,15.62801314842414,10.649161170271176,2.199277656695642,13.741234016111317,0.004034569856717352,0.19754611034876066
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5325,15.747978908950994,10.6562872463182,2.1973359367520358,13.745965164753095,0.003949393823199365,0.19881821755646442
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5365,15.867947063416887,10.663415752216459,2.1953915350546453,13.750634396433373,0.0038623920699809577,0.20008922188622022
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5405,15.987917610986536,10.670546589864374,2.1934444580265473,13.755241518975794,0.0037735628294691126,0.20135912182960708
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5445,16.107890550776826,10.677679661125275,2.1914947120721644,13.759786340745851,0.0036829043462346944,0.2026279158819323
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5485,16.22786588185672,10.684814867830902,2.1895423035781167,13.764268670658923,0.003590414877123471,0.2038956025422098
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5525,16.347843603247185,10.691952111783687,2.1875872389141686,13.768688318191153,0.0034960926913740753,0.2051621803131538
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5565,16.46782371392114,10.699091294759002,2.185629524432638,13.773045093384159,0.003399936070659637,0.20642764770117009
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5605,16.587806212803365,10.70623231850834,2.183669166468557,13.777338806850416,0.003301943309150235,0.2076920032163457
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5645,16.707791098770493,10.713375084760967,2.1817061713394894,13.781569269783112,0.003202112713561467,0.20895524537244464
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5685,16.827778370650858,10.72051949522844,2.179740545347872,13.785736293969938,0.0031004426033903743,0.21021737268688254
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5725,16.947768027224534,10.72766545160558,2.177772294778526,13.78983969178827,0.0029969313107697237,0.21147838368073577
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5765,17.067760067223176,10.734812855573571,2.1758014259002993,13.793879276222588,0.0028915771806969914,0.212738276878724
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5805,17.187754489330057,10.741961608803551,2.1738279449659297,13.797854860867368,0.0027843785710482405,0.2139970508092002
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5845,17.307751292179923,10.749111612958073,2.171851858212528,13.80176625993645,0.0026753338526752657,0.21525470400414315
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5885,17.42775047435898,10.756262769694056,2.1698731718618203,13.805613288271577,0.002564441409433349,0.21651123499914665
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5925,17.547752034404827,10.763414980666598,2.1678918921196373,13.809395761345371,0.002451699638354732,0.21776664233341475
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.5965,17.667755970806397,10.770568147529973,2.1659080251780507,13.813113495278277,0.0023371069496833097,0.21902092454974656
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6005,17.78776228200393,10.77772217194206,2.1639215772120526,13.816766306829987,0.0022206617668329987,0.22027408019454076
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6045,17.907770966388888,10.78487695556575,2.161932554383879,13.820354013428542,0.0021023625266305968,0.22152610781777285
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6085,18.02778202230392,10.792032400072452,2.159940962840143,13.823876433156084,0.0019822076792741505,0.2227770059729908
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6125,18.147795448042764,10.799188407144724,2.157946808714662,13.82733338477545,0.0018601956885272442,0.22402677321730868
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6165,18.26781124185026,10.806344878478987,2.155950098126268,13.830724687723436,0.001736325031677366,0.22527540811140248
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6205,18.387829401922293,10.813501715787718,2.153950837179654,13.834050162122024,0.001610594199633053,0.22652290921949944
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6245,18.507849926405715,10.820658820803489,2.1519490319675003,13.8373096287951,0.0014830016970487914,0.22776927510936304
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6285,18.627872813398344,10.827816095280646,2.149944688567804,13.84050290926014,0.0013535460422695045,0.22901450435229856
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6325,18.747898060948835,10.834973440998318,2.1479378130469335,13.843629825751087,0.0012222257676219872,0.23025859552313194
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6365,18.867925667056728,10.842130759763599,2.1459284114575925,13.846690201213349,0.0010890394192691888,0.23150154720021307
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6405,18.98795562967234,10.84928795341496,2.143916489840901,13.849683859322528,0.0009539855574530742,0.23274335796540374
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6445,19.10798794669678,10.856444923822595,2.1419020542247402,13.85261062447953,0.0008170627564182964,0.23398402640407354
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6485,19.22802261598186,10.86360157289426,2.1398851106254333,13.855470321827752,0.0006782696045995462,0.2352235511050909
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6525,19.348059635330095,10.870757802576255,2.137865665048353,13.858262777260151,0.0005376047046423693,0.23646193066081214
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6565,19.468099002494625,10.87791351485677,2.1358437234862064,13.860987817418472,0.0003950666734447994,0.23769916366708613
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6605,19.5881407151792,10.885068611768437,2.1338192919214567,13.86364526971002,0.0002506541423238917,0.23893524872323288
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6645,19.70818477103815,10.89222299539247,2.1317923763253526,13.866234962309784,0.00010436575696715081,0.24017018443205174
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6685,19.82823116767635,10.899376567859278,2.1297629826588964,13.86875672417029,4.379982240093623e-05,0.2414039693998036
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6725,19.948279902649166,10.906529231353398,2.127731116871639,13.87121038502388,0.00019384392101889916,0.24263660223621483
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6765,20.068330973462437,10.91368088811507,2.1256967849044512,13.873595775400357,0.000345767849421752,0.24386808155446252
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6805,20.188384377572458,10.920831440444081,2.1236599926873327,13.875912726623294,0.0004995729035173202,0.24509840597117438
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6845,20.308440112385934,10.927980790701378,2.121620746141565,13.878161070823959,0.0006552603643572574,0.2463275741064192
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6885,20.42849817525996,10.93512884131383,2.11957905117815,13.880340640946258,0.0008128314982064344,0.24755558458370777
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6925,20.548558563501974,10.942275494775076,2.117534913700436,13.882451270756249,0.000972287556341711,0.24878243602997788
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.6965,20.66862127436977,10.949420653649753,2.1154883396014235,13.884492794843855,0.0011336297751282642,0.25000812707560194
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7005,20.788686305071444,10.956564220576022,2.1134393347671403,13.886465048637444,0.0012968593758461155,0.2512326563543672
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7045,20.908753652765412,10.96370609826845,2.1113879050743947,13.888367868406046,0.0014619775646693145,0.25245602250348415
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7085,21.028823314560274,10.970846189520891,2.1093340563935787,13.890201091272122,0.0016289855325202218,0.2536782241635697
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7125,21.148895287514957,10.977984397209525,2.1072777945856007,13.891964555207306,0.0017978844551805317,0.2548992599786567
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7165,21.268969568638582,10.9851206242962,2.1052191255059953,13.893658099055905,0.0019686754930067774,0.2561191285961746
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7205,21.389046154890472,10.992254773830123,2.103158055002271,13.895281562526923,0.0021413597909997195,0.25733782866695715
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7245,21.509125043180163,10.999386748952126,2.1010945889148056,13.896834786208213,0.0023159384786933246,0.2585553588452359
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7285,21.62920623036736,11.006516452896768,2.0990287330787574,13.898317611576626,0.0024924126701408866,0.25977171778863034
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7325,21.749289713261945,11.013643788996045,2.0969604933224306,13.899729880999509,0.002670783463755433,0.2609869041581472
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7365,21.86937548862393,11.020768660681552,2.0948898754686893,13.901071437743594,0.0028510519423305403,0.2622009166181799
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7405,21.989463553163482,11.027890971487844,2.0928168853352775,13.902342125985598,0.003033219172894619,0.263413753836501
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7445,22.109553903540903,11.035010625055309,2.090741528733289,13.90354179080762,0.0032172862067594843,0.2646254144842669
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7485,22.229646536366623,11.042127525133228,2.088663811470503,13.904670278221278,0.0034032540793677013,0.2658358972360022
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7525,22.34974144820118,11.049241575582922,2.0865837393499813,13.905727435164984,0.003591123810209318,0.26704520076960336
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7565,22.469838635555227,11.056352680380009,2.084501318169606,13.9067131095068,0.0037808964028704373,0.268253323766343
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7605,22.589938094889533,11.063460743618275,2.0824165537240833,13.907627150061797,0.003972572844852806,0.26946026491085523
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7645,22.710039822614966,11.070565669511998,2.080329451804413,13.908469406591653,0.004166154107566877,0.2706660228911384
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7685,22.830143815092494,11.07766736239969,2.0782400181979934,13.909239729813077,0.0043616411462485405,0.27187059639855554
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7725,22.950250068633213,11.084765726745239,2.07614825868929,13.909937971405636,0.0045590348999660635,0.2730739841278285
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7765,23.07035857949829,11.091860667144696,2.074054179060485,13.910563984021117,0.004758336291425802,0.2742761847770366
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7805,23.190469343899014,11.098952088324527,2.0719577850912,13.911117621284546,0.004959546226999956,0.2754771970476166
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7845,23.310582357996797,11.10603989514805,2.069859082558904,13.911598737805058,0.005162665596719629,0.2766770196443631
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7885,23.430697617903153,11.11312399261725,2.067758077239911,13.912007189183193,0.005367695274052786,0.2778756512754182
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7925,23.550815119679744,11.120204285875337,2.0656547749078413,13.91234283201106,0.005574636116008336,0.2790730906522853
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.7965,23.670934859338352,11.127280680211094,2.063549181336829,13.912605523890196,0.005783488962983474,0.2802693364898111
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.8005,23.79105683284091,11.134353081060604,2.0614413022994307,13.912795123428536,0.005994254638728991,0.28146438750619984
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.8045,23.911181036099507,11.141421394010376,2.059331143568285,13.912911490255656,0.00620693395027988,0.28265824242300236
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.8085,24.031307464976386,11.148485524801723,2.0572187109156648,13.912954485017853,0.0064215276879067695,0.2838508999651192
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.8125,24.15143611528397,11.155545379331912,2.055104010113929,13.912923969394638,0.006638036625074284,0.2850423588608041
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.8165,24.271566982784904,11.162600863658666,2.052987046937049,13.912819806105016,0.006856461518330026,0.2862326178416573
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.8205,24.391700063192022,11.16965188400239,2.050867827158918,13.912641858906712,0.0070768031073045745,0.2874216756426294
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.8245,24.51183535216843,11.176698346749165,2.0487463565553408,13.912389992610535,0.007299062114655974,0.28860953100202424
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.8285,24.631972845327446,11.1837401584543,2.0466226409029717,13.912064073079655,0.007523239245951774,0.28979618266149515
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.8325,24.752112538232684,11.19077722584551,2.0444966859819553,13.911663967246263,0.00774933518964821,0.29098162936604166
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.8365,24.872254426398033,11.19780945582451,2.0423684975734204,13.911189543105525,0.00797735061706245,0.29216586986402204
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.8405,24.99239850528774,11.20483675547205,2.0402380814621437,13.910640669733155,0.008207286182275453,0.29334890290714655
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.8445,25.112544770316383,11.211859032049471,2.0381054434347363,13.910017217281027,0.008439142522138898,0.2945307272504808
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.8485,25.23269321684891,11.218876193002204,2.0359705892828073,13.9093190569971,0.008672920256094785,0.29571134165244156
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.8525,25.352843840200663,11.225888145963532,2.0338335248006163,13.908546061217137,0.008908619986258692,0.29689074487480965
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.8565,25.472996635637433,11.23289479875631,2.031694255786914,13.907698103382323,0.009146242297287943,0.2980689356827237
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.8605,25.593151598375478,11.239896059397084,2.029552788044731,13.906775058039132,0.009385787756367725,0.29924591284468344
nominal|velocity|75.00|0.00|0.800,nominal,velocity,0.8645,25.713308723581555,11.246891836097708,2.0274091273820565,13.905776800847981,0.00962725691315558,0.30042167513255297
